learner_id,step,skill,item_id,difficulty,label,hidden_prob,bkt_pred,elo_pred
L103,17,number_sense,NX003,3.0,0,0.5651,0.4871,0.4903
L103,18,number_sense,NX003,3.0,0,0.5307,0.2134,0.4734
L103,19,number_sense,NX001,2.0,0,0.6404,0.1489,0.5074
L103,20,number_sense,NX010,7.0,1,0.4389,0.1388,0.2596
L103,21,number_sense,NX003,3.0,1,0.618,0.4899,0.4651
L103,22,addition,AX004,4.0,0,0.5098,0.497,0.4336
L103,23,addition,AX008,6.0,0,0.3751,0.2167,0.3252
L104,0,number_sense,NX006,5.0,1,0.6096,0.35,0.4641
L104,1,word_problem,WX006,6.0,1,0.4768,0.35,0.4326
L104,2,counting,CX004,3.0,1,0.7512,0.35,0.6014
L104,3,subtraction,SX001,3.0,0,0.2616,0.35,0.6146
L104,4,counting,CX004,3.0,0,0.7547,0.7429,0.5943
L104,5,subtraction,SX002,4.0,1,0.277,0.1755,0.5245
L104,6,addition,AX008,6.0,1,0.571,0.35,0.4405
L104,7,counting,CX005,3.0,1,0.7876,0.3535,0.6089
L104,8,subtraction,SX009,7.0,0,0.1996,0.5505,0.4233
L104,9,subtraction,S001,4.0,1,0.317,0.2368,0.5589
L104,10,subtraction,S003,9.0,0,0.1688,0.6328,0.3296
L104,11,subtraction,SX003,4.0,0,0.387,0.276,0.5627
L104,12,subtraction,SX007,6.0,0,0.3275,0.16,0.4431
L104,13,subtraction,SX004,5.0,0,0.3429,0.1405,0.4779
L104,14,subtraction,SX006,6.0,0,0.3325,0.1376,0.4119
L104,15,subtraction,SX003,4.0,0,0.4271,0.1372,0.4975
L104,16,subtraction,SX002,4.0,1,0.399,0.1372,0.4804
L104,17,subtraction,SX006,6.0,0,0.3958,0.4871,0.399
L104,18,subtraction,SX007,6.0,1,0.4306,0.2134,0.3858
L104,19,subtraction,S002,6.0,1,0.5245,0.6038,0.4061
L104,20,number_sense,NX002,3.0,1,0.7395,0.7429,0.576
L104,21,addition,A002,5.0,1,0.6357,0.7429,0.4905
L104,22,word_problem,W001,6.0,0,0.4927,0.7429,0.4578
L104,23,word_problem,WX005,5.0,0,0.5553,0.3535,0.4923
L105,0,number_sense,NX001,2.0,1,0.4457,0.35,0.6131
L105,1,subtraction,S003,9.0,0,0.1617,0.35,0.2898
L105,2,word_problem,WX002,4.0,0,0.6374,0.35,0.5177
L105,3,addition,AX001,2.0,1,0.5715,0.35,0.5993
L105,4,counting,CX005,3.0,0,0.2159,0.35,0.5637
L105,5,counting,CX004,3.0,0,0.2503,0.1755,0.5445
L105,6,counting,CX006,4.0,1,0.1895,0.1428,0.4754
L105,7,subtraction,S002,6.0,0,0.2514,0.1755,0.3944
L105,8,subtraction,SX005,5.0,0,0.3011,0.1428,0.43
L105,9,subtraction,SX002,4.0,0,0.3497,0.138,0.4651
L105,10,subtraction,S003,9.0,1,0.1866,0.1373,0.2295
L105,11,word_problem,WX008,7.0,1,0.5608,0.1755,0.3314
L105,12,subtraction,SX008,7.0,0,0.2981,0.4872,0.3522
L105,13,subtraction,SX004,5.0,1,0.4193,0.2134,0.4365
L105,14,counting,CX001,1.0,0,0.3394,0.497,0.6521
L105,15,counting,CX003,2.0,1,0.3458,0.2167,0.5834
L105,16,word_problem,WX010,8.0,1,0.5849,0.5505,0.307
L105,17,subtraction,SX005,5.0,0,0.4563,0.6038,0.4715
L105,18,subtraction,S002,6.0,1,0.478,0.2608,0.4059
L105,19,counting,C002,2.0,0,0.3928,0.608,0.6241
L105,20,counting,CX005,3.0,1,0.3636,0.2629,0.5546
L105,21,subtraction,SX006,6.0,1,0.462,0.6599,0.4198
L105,22,counting,CX009,5.0,0,0.373,0.6622,0.4895
L105,23,counting,CX005,3.0,1,0.425,0.2932,0.5728
L106,0,subtraction,SX005,5.0,1,0.4824,0.35,0.4641
L106,1,number_sense,NX010,7.0,0,0.05,0.35,0.3839
L106,2,addition,A003,8.0,1,0.079,0.35,0.3258
L106,3,counting,CX001,1.0,0,0.3002,0.35,0.6848
L106,4,subtraction,S003,9.0,0,0.3717,0.7429,0.2829
L106,5,counting,CX009,5.0,0,0.1685,0.1755,0.4592
L106,6,counting,CX001,1.0,1,0.314,0.1428,0.6408
L106,7,number_sense,NX009,6.0,0,0.0602,0.1755,0.4064
L106,8,number_sense,N001,3.0,0,0.1996,0.1428,0.5423
L106,9,number_sense,NX009,6.0,0,0.0907,0.138,0.3752
L106,10,number_sense,N002,7.0,0,0.05,0.1373,0.318
L106,11,number_sense,N001,3.0,1,0.2105,0.1372,0.4997
L106,12,word_problem,WX005,5.0,0,0.1633,0.35,0.417
L106,13,word_problem,WX004,5.0,0,0.1846,0.1755,0.4031
L106,14,word_problem,W001,6.0,0,0.1206,0.1428,0.343
L106,15,word_problem,WX004,5.0,0,0.1975,0.138,0.3786
L106,16,word_problem,W002,8.0,0,0.0545,0.1373,0.24
L106,17,word_problem,WX009,7.0,0,0.0953,0.1372,0.2721
L106,18,word_problem,WX005,5.0,0,0.2029,0.1372,0.3501
L106,19,word_problem,WX004,5.0,1,0.2169,0.1372,0.3391
L106,20,subtraction,SX001,3.0,1,0.6602,0.3535,0.4569
L106,21,number_sense,NX005,4.0,0,0.1973,0.4871,0.4257
L106,22,number_sense,NX004,4.0,1,0.2235,0.2134,0.4114
L106,23,word_problem,WX009,7.0,0,0.1872,0.4871,0.2929
L107,0,counting,CX002,2.0,0,0.4332,0.35,0.6131
L107,1,subtraction,S002,6.0,0,0.432,0.35,0.3941
L107,2,word_problem,WX001,3.0,1,0.3315,0.35,0.5299
L107,3,addition,AX008,6.0,0,0.5298,0.35,0.3966
L107,4,number_sense,NX004,4.0,0,0.1086,0.35,0.4821
L107,5,counting,CX010,6.0,0,0.2957,0.1755,0.368
L107,6,counting,CX006,4.0,1,0.3557,0.1428,0.4529
L107,7,number_sense,NX008,6.0,0,0.0705,0.1755,0.3737
L107,8,number_sense,NX010,7.0,0,0.05,0.1428,0.3166
L107,9,number_sense,N001,3.0,0,0.1782,0.138,0.4982
L107,10,number_sense,N002,7.0,0,0.0543,0.1373,0.2928
L107,11,number_sense,NX002,3.0,1,0.2292,0.1372,0.4709
L107,12,addition,AX003,3.0,1,0.6289,0.1755,0.4892
L107,13,subtraction,SX004,5.0,1,0.4363,0.1755,0.4071
L107,14,number_sense,NX010,7.0,0,0.1475,0.4871,0.3325
L107,15,number_sense,NX010,7.0,1,0.1798,0.2134,0.3224
L107,16,counting,CX004,3.0,0,0.4968,0.497,0.5391
L107,17,counting,CX007,4.0,1,0.4836,0.2167,0.4702
L107,18,addition,AX002,3.0,1,0.7091,0.5505,0.5388
L107,19,subtraction,SX009,7.0,1,0.4365,0.5505,0.3574
L107,20,number_sense,NX007,5.0,0,0.2439,0.6038,0.4763
L107,21,number_sense,NX002,3.0,0,0.3837,0.2608,0.5602
L107,22,number_sense,NX002,3.0,0,0.3783,0.1572,0.5411
L107,23,number_sense,NX004,4.0,0,0.3193,0.14,0.4722
L108,0,number_sense,NX001,2.0,0,0.4273,0.35,0.6131
L108,1,number_sense,NX002,3.0,1,0.4356,0.1755,0.5435
L108,2,subtraction,SX002,4.0,0,0.0994,0.35,0.509
L108,3,subtraction,S003,9.0,0,0.05,0.1755,0.2608
L108,4,word_problem,WX006,6.0,1,0.6576,0.35,0.3838
L108,5,subtraction,SX005,5.0,0,0.0777,0.1428,0.4534
L108,6,subtraction,SX004,5.0,0,0.1115,0.138,0.438
L108,7,subtraction,SX004,5.0,0,0.1317,0.1373,0.4231
L108,8,subtraction,S003,9.0,0,0.05,0.1372,0.2361
L108,9,subtraction,S001,4.0,0,0.2072,0.1372,0.4503
L108,10,subtraction,S002,6.0,0,0.147,0.1372,0.3397
L108,11,subtraction,SX007,6.0,0,0.1392,0.1372,0.3292
L108,12,subtraction,S003,9.0,0,0.05,0.1372,0.204
L108,13,subtraction,SX005,5.0,0,0.1739,0.1372,0.3581
L108,14,subtraction,SX005,5.0,1,0.167,0.1372,0.3468
L108,15,counting,CX006,4.0,0,0.1094,0.35,0.4154
L108,16,counting,C001,1.0,0,0.2098,0.1755,0.5512
L108,17,counting,CX010,6.0,0,0.0737,0.1428,0.2936
L108,18,counting,CX005,3.0,0,0.234,0.138,0.4221
L108,19,counting,CX004,3.0,0,0.1995,0.1373,0.4079
L108,20,counting,CX008,5.0,0,0.1145,0.1372,0.3033
L108,21,counting,C002,2.0,0,0.2546,0.1372,0.4331
L108,22,counting,CX002,2.0,0,0.2948,0.1372,0.4185
L108,23,counting,CX010,6.0,0,0.1317,0.1372,0.2328
L109,0,number_sense,NX002,3.0,0,0.3491,0.35,0.5644
L109,1,addition,AX008,6.0,1,0.0761,0.35,0.3957
L109,2,number_sense,NX003,3.0,0,0.3693,0.1755,0.5658
L109,3,number_sense,NX003,3.0,0,0.3507,0.1428,0.5465
L109,4,number_sense,N001,3.0,1,0.3502,0.138,0.5277
L109,5,counting,CX010,6.0,1,0.4393,0.35,0.3945
L109,6,subtraction,SX007,6.0,1,0.2941,0.35,0.4147
L109,7,word_problem,WX002,4.0,1,0.3795,0.35,0.5347
L109,8,number_sense,NX005,4.0,1,0.3861,0.4885,0.5507
L109,9,counting,CX007,4.0,1,0.5487,0.7429,0.566
L109,10,addition,AX002,3.0,0,0.2433,0.7429,0.6288
L109,11,addition,AX009,6.0,1,0.1592,0.3535,0.459
L109,12,subtraction,SX007,6.0,0,0.3383,0.7429,0.4776
L109,13,subtraction,S003,9.0,0,0.2027,0.3535,0.3186
L109,14,subtraction,SX009,7.0,0,0.293,0.1763,0.4011
L109,15,subtraction,S003,9.0,1,0.2665,0.1429,0.2975
L109,16,subtraction,S002,6.0,1,0.4281,0.4972,0.4606
L109,17,word_problem,WX005,5.0,0,0.3868,0.7429,0.5295
L109,18,word_problem,WX001,3.0,1,0.4285,0.3535,0.6101
L109,19,addition,A003,8.0,0,0.0955,0.7457,0.3762
L109,20,addition,A002,5.0,0,0.2307,0.356,0.5117
L109,21,addition,A003,8.0,0,0.1157,0.1769,0.3479
L109,22,addition,AX001,2.0,0,0.3404,0.143,0.6301
L109,23,addition,AX004,4.0,0,0.2949,0.138,0.5106
L110,0,counting,CX004,3.0,0,0.1579,0.35,0.5644
L110,1,subtraction,SX008,7.0,1,0.0623,0.35,0.3487
L110,2,addition,A001,3.0,0,0.1911,0.35,0.5674
L110,3,counting,C002,2.0,0,0.2174,0.1755,0.5973
L110,4,subtraction,SX007,6.0,0,0.138,0.7429,0.3789
L110,5,counting,CX003,2.0,0,0.2851,0.1428,0.5645
L110,6,counting,CX004,3.0,0,0.2339,0.138,0.495
L110,7,counting,CX009,5.0,0,0.1967,0.1373,0.3795
L110,8,counting,CX002,2.0,0,0.3158,0.1372,0.5151
L110,9,counting,CX005,3.0,0,0.2644,0.1372,0.4472
L110,10,counting,CX004,3.0,1,0.29,0.1372,0.4319
L110,11,addition,AX009,6.0,0,0.075,0.1755,0.31
L110,12,addition,A003,8.0,0,0.05,0.1428,0.2235
L110,13,addition,AX006,5.0,0,0.1202,0.138,0.338
L110,14,addition,AX001,2.0,0,0.2424,0.1373,0.4714
L110,15,addition,AX008,6.0,0,0.1525,0.1372,0.2718
L110,16,addition,AX008,6.0,0,0.1079,0.1372,0.2644
L110,17,addition,AX003,3.0,0,0.2092,0.1372,0.3882
L110,18,addition,A001,3.0,0,0.2955,0.1372,0.3755
L110,19,addition,AX008,6.0,0,0.1584,0.1372,0.2378
L110,20,addition,AX004,4.0,0,0.262,0.1372,0.3111
L110,21,addition,AX003,3.0,0,0.2821,0.1372,0.3461
L110,22,addition,AX005,4.0,0,0.3018,0.1372,0.292
L110,23,addition,A002,5.0,0,0.2566,0.1372,0.2446
L111,0,word_problem,W001,6.0,0,0.5093,0.35,0.4145
L111,1,addition,AX008,6.0,0,0.3767,0.35,0.4007
L111,2,subtraction,S003,9.0,0,0.2948,0.35,0.2568
L111,3,subtraction,SX008,7.0,1,0.3464,0.1755,0.3329
L111,4,number_sense,NX009,6.0,1,0.1269,0.35,0.401
L111,5,addition,AX009,6.0,0,0.3094,0.1755,0.421
L111,6,addition,AX003,3.0,0,0.4942,0.1428,0.5567
L111,7,addition,AX001,2.0,0,0.5246,0.138,0.5872
L111,8,addition,AX008,6.0,1,0.3469,0.1373,0.3694
L111,9,word_problem,WX007,6.0,1,0.5598,0.1755,0.3899
L111,10,counting,CX010,6.0,0,0.1287,0.35,0.4101
L111,11,counting,CX008,5.0,0,0.2084,0.1755,0.4456
L111,12,counting,CX009,5.0,0,0.1845,0.1428,0.4304
L111,13,counting,CX010,6.0,0,0.1909,0.138,0.3679
L111,14,counting,CX009,5.0,0,0.2399,0.1373,0.4036
L111,15,counting,CX005,3.0,1,0.3217,0.1372,0.4892
L111,16,counting,C002,2.0,1,0.3753,0.4871,0.557
L111,17,addition,AX003,3.0,0,0.5613,0.4872,0.5221
L111,18,addition,AX009,6.0,0,0.4824,0.2134,0.3571
L111,19,addition,A003,8.0,0,0.4153,0.1489,0.2611
L111,20,addition,AX007,5.0,1,0.521,0.1388,0.3842
L111,21,addition,AX007,5.0,0,0.5649,0.4899,0.4045
L111,22,addition,AX004,4.0,1,0.5926,0.2143,0.44
L111,23,subtraction,SX008,7.0,1,0.4378,0.5505,0.3168
L112,0,addition,A003,8.0,0,0.05,0.35,0.3212
L112,1,number_sense,NX006,5.0,1,0.4289,0.35,0.4531
L112,2,addition,A003,8.0,0,0.05,0.1755,0.328
L112,3,counting,CX008,5.0,0,0.4439,0.35,0.4606
L112,4,counting,CX003,2.0,0,0.613,0.1755,0.5945
L112,5,counting,CX006,4.0,1,0.5237,0.1428,0.4744
L112,6,addition,AX002,3.0,0,0.2303,0.1428,0.5428
L112,7,addition,AX003,3.0,0,0.1962,0.138,0.5242
L112,8,addition,AX009,6.0,0,0.1637,0.1373,0.3589
L112,9,addition,AX009,6.0,0,0.1032,0.1372,0.3476
L112,10,addition,A003,8.0,0,0.1075,0.1372,0.2534
L112,11,addition,AX002,3.0,0,0.3027,0.1372,0.473
L112,12,addition,A003,8.0,0,0.1382,0.1372,0.2349
L112,13,addition,AX003,3.0,0,0.2777,0.1372,0.4487
L112,14,addition,AX003,3.0,0,0.3146,0.1372,0.4334
L112,15,addition,AX006,5.0,0,0.2521,0.1372,0.325
L112,16,addition,AX001,2.0,0,0.365,0.1372,0.4573
L112,17,addition,A002,5.0,0,0.2244,0.1372,0.3018
L112,18,addition,AX007,5.0,1,0.2932,0.1372,0.293
L112,19,subtraction,SX009,7.0,0,0.05,0.35,0.234
L112,20,subtraction,SX007,6.0,0,0.05,0.1755,0.2657
L112,21,subtraction,SX002,4.0,0,0.1523,0.1428,0.3429
L112,22,subtraction,SX009,7.0,0,0.05,0.138,0.2138
L112,23,subtraction,SX003,4.0,0,0.1586,0.1373,0.3258
L113,0,number_sense,N001,3.0,0,0.6908,0.35,0.5644
L113,1,number_sense,N001,3.0,1,0.7025,0.1755,0.5451
L113,2,addition,AX007,5.0,0,0.1433,0.35,0.4603
L113,3,subtraction,SX001,3.0,1,0.663,0.35,0.545
L113,4,subtraction,SX002,4.0,0,0.7403,0.7429,0.5104
L113,5,addition,AX008,6.0,0,0.1432,0.1755,0.3937
L113,6,addition,AX008,6.0,0,0.1462,0.1428,0.3808
L113,7,addition,AX008,6.0,0,0.1341,0.138,0.3685
L113,8,addition,AX005,4.0,1,0.2129,0.1373,0.4535
L113,9,counting,C002,2.0,0,0.5418,0.35,0.5724
L113,10,counting,CX007,4.0,0,0.49,0.1755,0.4526
L113,11,counting,CX008,5.0,0,0.4854,0.1428,0.3883
L113,12,counting,C002,2.0,1,0.6255,0.138,0.5241
L113,13,word_problem,WX006,6.0,0,0.3213,0.35,0.3444
L113,14,word_problem,WX003,4.0,1,0.367,0.1755,0.4284
L113,15,subtraction,S002,6.0,0,0.6823,0.3535,0.3515
L113,16,subtraction,SX006,6.0,0,0.65,0.1763,0.3405
L113,17,subtraction,S001,4.0,0,0.7467,0.1429,0.4243
L113,18,subtraction,SX006,6.0,1,0.6943,0.138,0.3172
L113,19,addition,AX007,5.0,0,0.2517,0.4872,0.3844
L113,20,addition,AX008,6.0,0,0.1935,0.2134,0.3262
L113,21,addition,AX008,6.0,1,0.2654,0.1489,0.3164
L113,22,counting,CX008,5.0,1,0.5726,0.4885,0.3836
L113,23,subtraction,SX005,5.0,1,0.8143,0.4885,0.4039
L114,0,counting,C002,2.0,0,0.2807,0.35,0.6131
L114,1,addition,AX006,5.0,0,0.1305,0.35,0.4431
L114,2,counting,CX002,2.0,0,0.2363,0.1755,0.578
L114,3,word_problem,WX003,4.0,1,0.6186,0.35,0.458
L114,4,word_problem,WX006,6.0,1,0.6115,0.7429,0.3784
L114,5,counting,CX004,3.0,0,0.2358,0.1428,0.5484
L114,6,counting,CX010,6.0,0,0.1002,0.138,0.3808
L114,7,counting,CX002,2.0,1,0.2452,0.1373,0.5664
L114,8,addition,AX001,2.0,0,0.3083,0.1755,0.581
L114,9,addition,AX001,2.0,1,0.2891,0.1428,0.5614
L114,10,number_sense,NX010,7.0,1,0.1235,0.35,0.3318
L114,11,subtraction,SX002,4.0,0,0.4134,0.35,0.4992
L114,12,subtraction,S003,9.0,1,0.2595,0.1755,0.2536
L114,13,counting,CX003,2.0,0,0.3564,0.4872,0.6068
L114,14,counting,CX001,1.0,1,0.3902,0.2134,0.6345
L114,15,addition,AX009,6.0,0,0.1833,0.497,0.4
L114,16,addition,AX008,6.0,0,0.1871,0.2167,0.3868
L114,17,addition,AX008,6.0,0,0.2335,0.1494,0.3742
L114,18,addition,A003,8.0,1,0.1553,0.1389,0.2751
L114,19,addition,AX004,4.0,0,0.352,0.4901,0.4843
L114,20,addition,AX001,2.0,1,0.4079,0.2144,0.5679
L114,21,subtraction,S002,6.0,1,0.4472,0.5505,0.3839
L114,22,counting,CX004,3.0,1,0.3885,0.6038,0.554
L114,23,addition,AX003,3.0,1,0.489,0.605,0.5691
L115,0,counting,C002,2.0,0,0.6179,0.35,0.6131
L115,1,addition,AX007,5.0,0,0.1445,0.35,0.4431
L115,2,word_problem,WX004,5.0,0,0.2094,0.35,0.428
L115,3,word_problem,WX003,4.0,0,0.2469,0.1755,0.4632
L115,4,number_sense,NX004,4.0,0,0.2949,0.35,0.4473
L115,5,word_problem,WX004,5.0,0,0.2378,0.1428,0.3835
L115,6,word_problem,WX007,6.0,0,0.1925,0.138,0.3254
L115,7,word_problem,WX005,5.0,1,0.2315,0.1373,0.3606
L115,8,counting,C001,1.0,0,0.7038,0.1755,0.5797
L115,9,counting,CX009,5.0,1,0.529,0.1428,0.3625
L115,10,number_sense,NX010,7.0,0,0.1456,0.1755,0.2933
L115,11,number_sense,NX009,6.0,0,0.2471,0.1428,0.3278
L115,12,number_sense,NX002,3.0,0,0.3384,0.138,0.4603
L115,13,number_sense,NX006,5.0,0,0.2388,0.1373,0.3485
L115,14,number_sense,NX006,5.0,0,0.2744,0.1372,0.3376
L115,15,number_sense,NX005,4.0,0,0.3208,0.1372,0.3731
L115,16,number_sense,NX002,3.0,0,0.3486,0.1372,0.4087
L115,17,number_sense,NX003,3.0,1,0.3667,0.1372,0.3952
L115,18,addition,A002,5.0,1,0.1395,0.1755,0.3219
L115,19,subtraction,SX001,3.0,1,0.7533,0.35,0.4382
L115,20,number_sense,N001,3.0,1,0.401,0.4871,0.4574
L115,21,word_problem,WX006,6.0,1,0.283,0.4872,0.3318
L115,22,counting,CX005,3.0,0,0.703,0.497,0.4991
L115,23,counting,CX001,1.0,1,0.7672,0.2167,0.5819
L116,0,counting,CX010,6.0,1,0.6178,0.35,0.4145
L116,1,addition,AX001,2.0,0,0.6233,0.35,0.6321
L116,2,word_problem,WX009,7.0,0,0.3685,0.35,0.3651
L116,3,number_sense,NX009,6.0,0,0.5923,0.35,0.4008
L116,4,number_sense,NX001,2.0,0,0.6739,0.1755,0.5862
L116,5,number_sense,NX007,5.0,1,0.6011,0.1428,0.4165
L116,6,addition,AX005,4.0,1,0.5141,0.1755,0.4862
L116,7,word_problem,W002,8.0,0,0.3218,0.1755,0.3122
L116,8,word_problem,WX007,6.0,0,0.4428,0.1428,0.3941
L116,9,word_problem,WX003,4.0,1,0.4787,0.138,0.4796
L116,10,subtraction,SX001,3.0,0,0.3335,0.35,0.5478
L116,11,subtraction,SX004,5.0,0,0.2907,0.1755,0.4288
L116,12,subtraction,SX008,7.0,0,0.2545,0.1428,0.321
L116,13,subtraction,SX005,5.0,0,0.3647,0.138,0.4036
L116,14,subtraction,S001,4.0,0,0.3667,0.1373,0.4391
L116,15,subtraction,SX003,4.0,1,0.3722,0.1372,0.4242
L116,16,subtraction,SX003,4.0,1,0.4795,0.4871,0.4438
L116,17,word_problem,WX004,5.0,1,0.4805,0.4885,0.4133
L116,18,number_sense,NX002,3.0,1,0.7096,0.497,0.5333
L116,19,addition,A003,8.0,0,0.4366,0.5505,0.308
L116,20,addition,A001,3.0,0,0.6012,0.2368,0.5388
L116,21,addition,AX001,2.0,1,0.6714,0.1529,0.5701
L116,22,addition,AX003,3.0,1,0.693,0.5144,0.535
L116,23,counting,CX003,2.0,1,0.7925,0.7429,0.6001
L117,0,number_sense,N002,7.0,1,0.0623,0.35,0.3666
L117,1,subtraction,SX004,5.0,0,0.3399,0.35,0.4859
L117,2,number_sense,NX009,6.0,0,0.158,0.7429,0.4195
L117,3,addition,A002,5.0,0,0.2659,0.35,0.4548
L117,4,number_sense,NX004,4.0,0,0.2822,0.3535,0.4893
L117,5,addition,AX004,4.0,0,0.3174,0.1755,0.4724
L117,6,addition,AX004,4.0,0,0.2978,0.1428,0.4562
L117,7,addition,A001,3.0,0,0.3423,0.138,0.4907
L117,8,addition,A001,3.0,1,0.4036,0.1373,0.4738
L117,9,subtraction,SX008,7.0,0,0.2868,0.1755,0.3019
L117,10,subtraction,SX007,6.0,0,0.3244,0.1428,0.3366
L117,11,subtraction,SX002,4.0,1,0.368,0.138,0.4202
L117,12,number_sense,NX005,4.0,1,0.2519,0.1763,0.4398
L117,13,counting,CX007,4.0,1,0.5736,0.35,0.459
L117,14,word_problem,W002,8.0,0,0.1997,0.35,0.2899
L117,15,word_problem,WX002,4.0,0,0.3338,0.1755,0.4676
L117,16,word_problem,WX006,6.0,0,0.2771,0.1428,0.3549
L117,17,word_problem,WX010,8.0,0,0.219,0.138,0.2593
L117,18,word_problem,WX002,4.0,0,0.3899,0.1373,0.4306
L117,19,word_problem,WX009,7.0,1,0.2274,0.1372,0.2802
L117,20,word_problem,WX005,5.0,0,0.3486,0.4871,0.3915
L117,21,word_problem,WX001,3.0,0,0.4596,0.2134,0.477
L117,22,word_problem,W002,8.0,0,0.3297,0.1489,0.2377
L117,23,word_problem,WX007,6.0,0,0.3651,0.1388,0.3111
L118,0,addition,A002,5.0,1,0.3291,0.35,0.4641
L118,1,addition,AX009,6.0,1,0.366,0.7429,0.4326
L118,2,counting,CX001,1.0,1,0.3021,0.35,0.6931
L118,3,addition,AX001,2.0,1,0.5553,0.9372,0.6582
L118,4,word_problem,W002,8.0,1,0.3358,0.35,0.3761
L118,5,number_sense,NX006,5.0,0,0.2508,0.35,0.546
L118,6,number_sense,N002,7.0,0,0.2152,0.1755,0.427
L118,7,number_sense,NX001,2.0,0,0.3732,0.1428,0.658
L118,8,number_sense,NX004,4.0,0,0.3461,0.138,0.54
L118,9,number_sense,NX008,6.0,0,0.2564,0.1373,0.4214
L118,10,number_sense,NX002,3.0,1,0.3885,0.1372,0.557
L118,11,subtraction,S002,6.0,0,0.3014,0.35,0.4221
L118,12,subtraction,S002,6.0,0,0.3042,0.1755,0.408
L118,13,subtraction,SX008,7.0,1,0.3413,0.1428,0.3475
L118,14,number_sense,NX006,5.0,1,0.4057,0.4871,0.4658
L118,15,subtraction,SX006,6.0,1,0.4204,0.497,0.4342
L118,16,counting,CX006,4.0,1,0.333,0.7429,0.5539
L118,17,word_problem,WX010,8.0,1,0.3736,0.7429,0.371
L118,18,number_sense,NX005,4.0,1,0.4707,0.8331,0.5902
L118,19,subtraction,SX006,6.0,0,0.5089,0.8384,0.5046
L118,20,subtraction,SX005,5.0,1,0.5263,0.4662,0.5375
L118,21,subtraction,SX004,5.0,1,0.5413,0.8215,0.5533
L118,22,counting,CX007,4.0,1,0.3771,0.9372,0.6171
L118,23,word_problem,WX003,4.0,1,0.6171,0.9372,0.6295
L119,0,subtraction,SX005,5.0,0,0.4911,0.35,0.4641
L119,1,counting,CX001,1.0,0,0.2223,0.35,0.6452
L119,2,word_problem,WX005,5.0,1,0.4965,0.35,0.4263
L119,3,number_sense,N001,3.0,1,0.4425,0.35,0.5461
L119,4,counting,CX007,4.0,0,0.1287,0.1755,0.5116
L119,5,counting,CX007,4.0,0,0.123,0.1428,0.4939
L119,6,counting,CX003,2.0,0,0.2389,0.138,0.577
L119,7,counting,CX001,1.0,0,0.2452,0.1373,0.6064
L119,8,counting,CX003,2.0,1,0.2054,0.1372,0.5366
L119,9,subtraction,SX002,4.0,1,0.5555,0.1755,0.4521
L119,10,addition,A001,3.0,1,0.618,0.35,0.5213
L119,11,counting,CX002,2.0,1,0.305,0.4871,0.5873
L119,12,subtraction,SX003,4.0,0,0.5919,0.5505,0.5017
L119,13,subtraction,SX003,4.0,0,0.5579,0.2368,0.4844
L119,14,subtraction,SX006,6.0,1,0.5124,0.1529,0.37
L119,15,subtraction,SX007,6.0,0,0.5749,0.5144,0.3905
L119,16,subtraction,SX008,7.0,0,0.5916,0.2229,0.3316
L119,17,subtraction,SX001,3.0,1,0.7347,0.1505,0.5148
L119,18,subtraction,SX002,4.0,1,0.779,0.5104,0.4812
L119,19,number_sense,NX008,6.0,0,0.3932,0.7429,0.3998
L119,20,number_sense,NX005,4.0,1,0.5404,0.3535,0.4853
L119,21,addition,AX008,6.0,1,0.5724,0.7429,0.4036
L119,22,word_problem,WX006,6.0,1,0.5071,0.7429,0.4236
L119,23,number_sense,NX008,6.0,0,0.5051,0.7457,0.4431
